text,date,group,neg,neu,pos,compound,sentiment_cat
Learning: Applies to {src/Analyzers/*Analyzer.cs,src/CodeFixes/*Fixer.cs,tests/Moq.Analyzers.Test/*AnalyzerTests.cs,tests/Moq.Analyzers.Test/*CodeFixTests.cs} : Use [Description]Analyzer.cs, [Description]Fixer.cs, [Description]AnalyzerTests.cs, [Description]CodeFixTests.cs for new components

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-06-25T12:42:47.110Z
Learning: Do not include tests for features/APIs that do not exist in the targeted Moq version.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-07-27T02:44:39.561Z
Learning: Applies to tests/Moq.Analyzers.Test/*CodeFixTests.cs : Use the [MemberData]-annotated [Theory] pattern with a public static IEnumerable<object[]> data source for code fix tests

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-06-25T12:42:47.111Z
Learning: Avoid unnecessary complexity in test types and mock setups; each test should demonstrate a single Moq feature or analyzer rule.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: CONTRIBUTING.md:0-0
Timestamp: 2025-07-27T02:45:02.111Z
Learning: Applies to tests/**/*.cs : Always specify and test for both MockBehavior.Default and MockBehavior.Strict where relevant in analyzer tests.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-06-25T12:42:47.111Z
Learning: If a Moq feature has known limitations or edge cases (e.g., explicit interface implementation, event setup), document this in the test or analyzer code.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: CONTRIBUTING.md:0-0
Timestamp: 2025-07-27T02:45:02.111Z
Learning: Applies to tests/**/*.cs : If your analyzer or code fix interacts with Callback or SetupSequence, ensure you have tests for both single and sequence setups.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-06-25T12:42:47.111Z
Learning: When testing code fixes that modify a class member, use a data-driven pattern: a public static IEnumerable<object[]> data source, a [Theory] test method with [MemberData], a static Template function with placeholders, and Verify.VerifyCodeFixAsync.

Learnt from: rjmurillo
PR: rjmurillo/moq.analyzers#635
File: tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs:1-7
Timestamp: 2025-07-27T02:38:19.746Z
Learning: This project uses ImplicitUsings feature (`<ImplicitUsings>enable</ImplicitUsings>` in csproj files) which automatically includes common namespaces like System.Linq, making explicit using statements for these namespaces unnecessary.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-07-27T02:44:39.561Z
Learning: Applies to **/*.cs : Do not add or duplicate usings covered by src/Common/GlobalUsings.cs

Learnt from: MattKotsenas
PR: rjmurillo/moq.analyzers#226
File: src/Moq.Analyzers/SetExplicitMockBehaviorAnalyzer.cs:45-49
Timestamp: 2024-10-15T20:25:09.079Z
Learning: In this codebase, `WellKnownTypeNames` is included via global usings.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: CONTRIBUTING.md:0-0
Timestamp: 2025-07-27T02:45:02.111Z
Learning: If your PR changes or adds analyzer tests, include a note in the PR description about which Moq versions are targeted and how test data is grouped accordingly.

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-07-27T02:44:39.561Z
Learning: Note Moq version compatibility for analyzer/test changes

Learnt from: CR
PR: rjmurillo/moq.analyzers#0
File: .github/copilot-instructions.md:0-0
Timestamp: 2025-06-25T12:42:47.110Z
Learning: For Moq analyzers and tests: only set up or verify virtual, abstract, or interface members; do not attempt to set up or verify non-virtual, static, or sealed members.

</details>

</details><details>
<summary>🪛 LanguageTool</summary>

<details>
<summary>CONTRIBUTING.md</summary>

[grammar] ~263-~263: Use the right pronoun
Context: ...ish to have a different format, you can specify on the command line. Example:   `dotnet...

(QB_NEW_EN_OTHER_ERROR_IDS_9)

---

[grammar] ~263-~263: There might be a mistake here.
Context: ...t, you can specify on the command line. Example:   `dotnet test --collect:""XPlat Code Cov...

(QB_NEW_EN_OTHER)

---

[grammar] ~269-~269: There might be a mistake here.
Context: ...t include console output or screenshots for:   - `dotnet format`   - `dotnet build`   - `dotnet test`   - **Code coverage report summary**   - Co...

(QB_NEW_EN_OTHER)

---

[grammar] ~650-~650: Use correct spacing
Context: ...CI runs - Manual testing results for UI changes  **Evidence Format:** - Include logs, scree...

(QB_NEW_EN_OTHER_ERROR_IDS_5)

---

[grammar] ~653-~653: There might be a mistake here.
Context: ...clude logs, screenshots, or links to CI runs - Provide clear, readable evidence - Ensur...

(QB_NEW_EN_OTHER)

---

[grammar] ~654-~654: There might be a mistake here.
Context: ...ks to CI runs - Provide clear, readable evidence - Ensure evidence is recent and relevant -...

(QB_NEW_EN_OTHER)

---

[grammar] ~655-~655: There might be a mistake here.
Context: ...vidence - Ensure evidence is recent and relevant - Link to specific test results, code cove...

(QB_NEW_EN_OTHER)

---

[grammar] ~656-~656: There might be a mistake here.
Context: ...test results, code coverage reports, or benchmarks  **MANDATORY:** Always validate code covera...

(QB_NEW_EN_OTHER)

---

[grammar] ~658-~658: Use correct spacing
Context: ...t of the validation evidence in PRs and reviews.  ### Evidence of Moq Version Awareness  - If ...

(QB_NEW_EN_OTHER_ERROR_IDS_5)

</details>
<details>
<summary>.github/instructions/csharp.instructions.md</summary>

[grammar] ~11-~11: Use correct spacing
Context: ... **MANDATORY: Only Valid C# Code in All Tests**  > **You MUST NEVER write or include code in ...

(QB_NEW_EN_OTHER_ERROR_IDS_5)

---

[grammar] ~18-~18: Use correct spacing
Context: ...mmediate failure and must be removed or rewritten.  **Rationale:** - Roslyn analyzers and code...

(QB_NEW_EN_OTHER_ERROR_IDS_5)

---

[grammar] ~22-~22: Use the right verb tense
Context: ...uses build failures, test failures, and wastes review/CI resources. - This is a non-ne...

(QB_NEW_EN_OTHER_ERROR_IDS_13)

---

[grammar] ~23-~23: Use prepositions correctly
Context: ...le. If you are unsure whether a test is valid C#, STOP and request expert guidance.  ...

(QB_NEW_EN_OTHER_ERROR_IDS_7)

---

[grammar] ~23-~23: Use correct spacing
Context: ...st is valid C#, STOP and request expert guidance.  ## Primary Instructions  Always read and ap...

(QB_NEW_EN_OTHER_ERROR_IDS_5)

---

[grammar] ~85-~85: There might be a mistake here.
Context: ...*Validate code coverage of your changed code** 8. **Prepare PR with validation evidence for ...

(QB_NEW_EN_OTHER)

---

[grammar] ~86-~86: There might be a mistake here.
Context: ... with validation evidence for each file type** 9. **If any diagnostic span or test fails mor...

(QB_NEW_EN_OTHER)

---

[grammar] ~87-~87: There might be a mistake here.
Context: ... or test fails more than once, STOP and escalate** 10. **If uncertain about Roslyn APIs, Moq sema...

(QB_NEW_EN_OTHER)

---

[grammar] ~88-~88: There might be a mistake here.
Context: ...oslyn APIs, Moq semantics, or workflow, escalate**  ## Test Data & Sample Inputs/Outputs  ### W...

(QB_NEW_EN_OTHER)

---

[grammar] ~105-~105: Use correct spacing
Context: ...sts/test.runsettings` is run and placed in `./artifacts/TestResults/coverage/Cobertura.xml` 

(QB_NEW_EN_OTHER_ERROR_IDS_5)

</details>

</details>
<details>
<summary>🪛 markdownlint-cli2 (0.17.2)</summary>

<details>
<summary>CONTRIBUTING.md</summary>

653-653: Lists should be surrounded by blank lines

(MD032, blanks-around-lists)

</details>
<details>
<summary>.github/instructions/csharp.instructions.md</summary>

11-11: Emphasis used instead of a heading

(MD036, no-emphasis-as-heading)

---

14-14: Lists should be surrounded by blank lines

(MD032, blanks-around-lists)

---

21-21: Lists should be surrounded by blank lines

(MD032, blanks-around-lists)

</details>

</details>
<details>
<summary>🪛 GitHub Check: Codacy Static Code Analysis</summary>

<details>
<summary>.github/instructions/csharp.instructions.md</summary>

[notice] 11-11: .github/instructions/csharp.instructions.md#L11
Emphasis used instead of a heading

---

[notice] 14-14: .github/instructions/csharp.instructions.md#L14
Lists should be surrounded by blank lines

---

[notice] 21-21: .github/instructions/csharp.instructions.md#L21
Lists should be surrounded by blank lines

</details>
<details>
<summary>tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs</summary>

[warning] 1-1: tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs#L1
Provide an 'AssemblyVersion' attribute for assembly 'srcassembly.dll'.

---

[warning] 10-10: tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs#L10
Add the 'const' modifier to 'code'.

---

[warning] 24-24: tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs#L24
Add the 'const' modifier to 'code'.

---

[warning] 38-38: tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs#L38
Add the 'const' modifier to 'code'.

---

[warning] 61-61: tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs#L61
Add the 'const' modifier to 'code'.

---

[warning] 77-77: tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs#L77
Add the 'const' modifier to 'code'.

</details>

</details>

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 900000ms. You can increase the timeout in your CodeRabbit configuration to a maximum of 15 minutes (900000ms). (2)</summary>

* GitHub Check: Codacy Static Code Analysis
* GitHub Check: build (windows-11-arm)

</details>

<details>
<summary>🔇 Additional comments (6)</summary><blockquote>

<details>
<summary>tests/Moq.Analyzers.Test/RedundantTimesSpecificationAnalyzerTests.cs (1)</summary>

`8-71`: **Excellent test coverage expansion following project guidelines!**

The test data expansion comprehensively covers different `Times` specifications and properly validates both positive and negative cases. The implementation correctly:

- Uses diagnostic markers `{|Moq1420:...|}`  for expected diagnostics
- Groups tests by Moq version compatibility (`both` vs `newMoqOnly`)
- Covers all relevant `Times` methods including edge cases with variables/expressions
- Tests across `Verify`, `VerifyGet`, and `VerifySet` methods
- Includes message parameter variations

This aligns perfectly with the PR objective of improving code coverage and follows all repository testing guidelines.

</details>
<details>
<summary>.github/instructions/csharp.instructions.md (2)</summary>

`85-89`: **Good integration of code coverage validation into the workflow!**

The new step 7 for code coverage validation is properly positioned in the development workflow. It ensures coverage is validated before PR preparation, which aligns with the emphasis on code coverage throughout this PR.

---

`105-105`: **Helpful addition of code coverage generation details!**

This practical information helps developers understand how code coverage is automatically generated and where to find the reports. The specific mention of the test settings file and output location is particularly useful.

</details>
<details>
<summary>CONTRIBUTING.md (1)</summary>

`647-659`: **Strong enforcement of code coverage validation requirements!**

The updates properly integrate code coverage into the PR validation process and make it a mandatory requirement. The mandatory statement appropriately emphasizes the non-negotiable nature of coverage validation, which aligns with the project's commitment to comprehensive testing.

The inclusion of code coverage in both validation evidence and evidence format sections ensures consistency across the review process.

</details>
<details>
<summary>tests/Moq.Analyzers.Test/Common/MoqVerificationHelpersTests.cs (2)</summary>

`48-56`: **Excellent null input validation test.**

This test properly validates the method's null handling behavior and appropriately uses pragma directives to suppress the expected nullability warning.

---

`58-72`: **Ignore const modifier suggestion; the existing test is already robust.**

The outer lambda in `x => () => { }` is a SimpleLambdaExpressionSyntax, not a ParenthesizedLambdaExpressionSyntax, so  
DescendantNodes().OfType<ParenthesizedLambdaExpressionSyntax>().First() will always pick the inner lambda as intended.  
Additionally, adding `const` here would be inconsistent with the other test in this file, which uses `string code = …`.  

No changes required. 

> Likely an incorrect or invalid review comment.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-07-27 03:15:31+00:00,after_agent,0.035,0.921,0.044,0.9914,positive
,2025-07-27 05:00:49+00:00,after_agent,0.0,0.0,0.0,0.0,neutral
,2025-07-27 05:10:18+00:00,after_agent,0.0,0.0,0.0,0.0,neutral
,2025-07-27 05:11:46+00:00,after_agent,0.0,0.0,0.0,0.0,neutral
"**Actionable comments posted: 1**

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: ASSERTIVE**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 2e85b5246c746021afe5407f36582b5f5de9ebae and cabb69e8064284a4b55c659f6496bba8060ce3bc.

</details>

<details>
<summary>📒 Files selected for processing (7)</summary>

* `.github/workflows/main.yml` (4 hunks)
* `build/targets/tests/Tests.targets` (2 hunks)
* `build/targets/tests/test.runsettings` (2 hunks)
* `tests/Moq.Analyzers.Test/EventSetupHandlerShouldMatchEventTypeAnalyzerTests.cs` (1 hunks)
* `tests/Moq.Analyzers.Test/LinqToMocksExpressionShouldBeValidAnalyzerTests.cs` (2 hunks)
* `tests/Moq.Analyzers.Test/MethodSetupShouldSpecifyReturnValueAnalyzerTests.cs` (2 hunks)
* `tests/Moq.Analyzers.Test/RedundantTimesSpecificationAnalyzerTests.cs` (1 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>📓 Path-based instructions (7)</summary>

<details>
<summary>.github/workflows/**/*.yml</summary>


**📄 CodeRabbit Inference Engine (CONTRIBUTING.md)**

> When making CI/CD changes, test workflows locally, provide validation evidence, update documentation, and consider performance impact.

Files:
- `.github/workflows/main.yml`

</details>
<details>
<summary>**/*.cs</summary>


**📄 CodeRabbit Inference Engine (.github/copilot-instructions.md)**

> Do not add or duplicate usings covered by src/Common/GlobalUsings.cs
> 
> `**/*.cs`: Add XML documentation for all public APIs.
> Use <see cref="".."" /> tags for all type references in XML documentation instead of plain text.
> Use <see langword="".."" /> for C# keywords in XML documentation.
> Use <paramref name="".."" /> for parameter references in XML documentation.
> Use <c>..</c> for inline code snippets in XML documentation.
> All public APIs must have complete XML documentation with accurate and up-to-date information.

Files:
- `tests/Moq.Analyzers.Test/MethodSetupShouldSpecifyReturnValueAnalyzerTests.cs`
- `tests/Moq.Analyzers.Test/EventSetupHandlerShouldMatchEventTypeAnalyzerTests.cs`
- `tests/Moq.Analyzers.Test/LinqToMocksExpressionShouldBeValidAnalyzerTests.cs`
- `tests/Moq.Analyzers.Test/RedundantTimesSpecificationAnalyzerTests.cs`

---

**⚙️ CodeRabbit Configuration File**

> `**/*.cs`: I need your help tracking down and fixing some bugs that have been reported in this codebase.
> 
> I suspect the bugs are related to:
> - Incorrect handling of edge cases 
> - Off-by-one errors in loops or array indexing
